ticketKey,ticketSummary,ticketAssignee,ticketCreated,ticketResolutionDate,ticketLabels,isDirect,commitSha,commitRepo,commitDate,commitAuthorName,commitSubject,codeSimilarity,rankByCodeSimilarity,msAuthorScore,msDateScore,msKeywordScore,msComposite,priorTier,finalScore,inPriorCandidates
CX-3387,Child Workspace Displays Parent Client Vendors Instead of Child Vendors while workspace switching,Vysakh R J,2026-05-25T16:49:58.672+0530,2026-06-11T19:18:25.591+0530,VendorRegistration,,c30a305b989331c6d23e8db8a51ac2e867932cfb,Connexus-inc/connexus-web-api,2026-05-26T21:53:58+05:30,Vysakh R J,Merge pull request #2013 from Connexus-inc/feat-client-vendor-workspace-setup,0.4546,3,1.0,1.0,0.529,0.856,strong,0.6553,TRUE
CX-3387,Child Workspace Displays Parent Client Vendors Instead of Child Vendors while workspace switching,Vysakh R J,2026-05-25T16:49:58.672+0530,2026-06-11T19:18:25.591+0530,VendorRegistration,,bd82b678646d72a3e27b6374de11de443544115a,Connexus-inc/connexus-web-api,2026-06-10T14:01:02+05:30,Vysakh R J,docs(cleanup): add design for orphan client-vendor connection cleanup,0.469,1,0.0,0.0,0.0,0.0,,0.2345,
CX-3387,Child Workspace Displays Parent Client Vendors Instead of Child Vendors while workspace switching,Vysakh R J,2026-05-25T16:49:58.672+0530,2026-06-11T19:18:25.591+0530,VendorRegistration,,6b3cfce74ffc796c5e718a8e49130201bda251e1,Connexus-inc/connexus-web-client,2026-06-01T15:25:21+05:30,varunw92,Merge pull request #2119 from Connexus-inc/feat-client-vendor-workspace,0.4658,2,0.0,0.0,0.0,0.0,,0.2329,
CX-3387,Child Workspace Displays Parent Client Vendors Instead of Child Vendors while workspace switching,Vysakh R J,2026-05-25T16:49:58.672+0530,2026-06-11T19:18:25.591+0530,VendorRegistration,,c9ae6282cf8eda6133efe0de47aa1fa0a3c98cbd,Connexus-inc/connexus-web-api,2026-06-10T14:01:03+05:30,Vysakh R J,refactor(scripts): drop contracts and msa sources from client-vendor backfill,0.438,4,0.0,0.0,0.0,0.0,,0.219,
CX-3387,Child Workspace Displays Parent Client Vendors Instead of Child Vendors while workspace switching,Vysakh R J,2026-05-25T16:49:58.672+0530,2026-06-11T19:18:25.591+0530,VendorRegistration,,88a16ff2b384433abba951b8b3e04545299331eb,Connexus-inc/connexus-web-client,2026-01-27T22:34:47+05:30,varunw92,Merge pull request #1588 from Connexus-inc/vendor-to-profile-vendorview,0.4149,5,0.0,0.0,0.0,0.0,,0.2075,
CX-3387,Child Workspace Displays Parent Client Vendors Instead of Child Vendors while workspace switching,Vysakh R J,2026-05-25T16:49:58.672+0530,2026-06-11T19:18:25.591+0530,VendorRegistration,,3677acd1bfb76f55bb0e31a7a0481f5864943531,Connexus-inc/connexus-web-api,2026-06-02T15:47:44+05:30,Varun Wilson,feat: add conflict exception for incomplete vendor onboarding in ClientVendorsService,0.405,6,0.0,0.0,0.0,0.0,,0.2025,
CX-3387,Child Workspace Displays Parent Client Vendors Instead of Child Vendors while workspace switching,Vysakh R J,2026-05-25T16:49:58.672+0530,2026-06-11T19:18:25.591+0530,VendorRegistration,,34dfc7fe694fe8a8a96cf16460332261c2c303dd,Connexus-inc/connexus-web-api,2026-06-10T14:01:02+05:30,Vysakh R J,docs(cleanup): add implementation plan for orphan client-vendor connection cleanup,0.4015,7,0.0,0.0,0.0,0.0,,0.2007,
CX-3387,Child Workspace Displays Parent Client Vendors Instead of Child Vendors while workspace switching,Vysakh R J,2026-05-25T16:49:58.672+0530,2026-06-11T19:18:25.591+0530,VendorRegistration,,0f4c05d8d5b36c9992912eec4f1858a46cc6a2f8,Connexus-inc/connexus-web-api,2026-02-16T13:50:24+05:30,Raoof,feat: enable vendor matching for branches and franchises to inherit services from their parent company,0.397,8,0.0,0.0,0.0,0.0,,0.1985,
CX-3388,Duplicate Vendor Entry Created When Inviting Existing Current Vendor for ConnexUs Verify,rameshpr,2026-05-25T16:59:09.661+0530,2026-05-29T11:13:19.661+0530,VendotInvite,TRUE,d9a26ad86ee71b28f2c4a67e9b75e263c8fb6a85,Connexus-inc/connexus-web-client,2026-06-11T15:50:29+05:30,varunw92,Merge pull request #2157 from Connexus-inc/fix/vendor-invite-fixes,0.6975,1,0.0,0.0,0.0,0.0,,0.3487,
CX-3388,Duplicate Vendor Entry Created When Inviting Existing Current Vendor for ConnexUs Verify,rameshpr,2026-05-25T16:59:09.661+0530,2026-05-29T11:13:19.661+0530,VendotInvite,TRUE,ddd00d4cca4d7d0d3b8c524f877e2d78e73ef9d6,Connexus-inc/connexus-web-api,2026-05-25T14:28:40+05:30,Vysakh R J,Merge pull request #2005 from Connexus-inc/feat-vendor-invite-registration,0.6744,2,0.0,0.0,0.0,0.0,,0.3372,
CX-3388,Duplicate Vendor Entry Created When Inviting Existing Current Vendor for ConnexUs Verify,rameshpr,2026-05-25T16:59:09.661+0530,2026-05-29T11:13:19.661+0530,VendotInvite,TRUE,fb24be237344c91df9eb55b7035b0abff29f5a16,Connexus-inc/connexus-web-api,2026-06-09T12:04:47+05:30,AJAY DEV,Merge pull request #2017 from Connexus-inc/vendor-invitation-bugs,0.6304,3,0.0,0.0,0.0,0.0,,0.3152,
CX-3388,Duplicate Vendor Entry Created When Inviting Existing Current Vendor for ConnexUs Verify,rameshpr,2026-05-25T16:59:09.661+0530,2026-05-29T11:13:19.661+0530,VendotInvite,TRUE,bbed64fd797b1db5dbfc2ef58d665bfda1f6b118,Connexus-inc/connexus-web-client,2026-06-02T09:27:40+05:30,varunw92,Merge pull request #2124 from Connexus-inc/fix/vendor-invite-prefill,0.6173,4,0.0,0.0,0.0,0.0,,0.3087,
CX-3388,Duplicate Vendor Entry Created When Inviting Existing Current Vendor for ConnexUs Verify,rameshpr,2026-05-25T16:59:09.661+0530,2026-05-29T11:13:19.661+0530,VendotInvite,TRUE,9207e67c8d244e0da4feab6958ce4e758fa28dab,Connexus-inc/connexus-web-api,2026-06-03T12:55:28+05:30,Varun Wilson,feat: add legal name validation to prevent duplicate vendor entries,0.611,5,0.0,0.0,0.0,0.0,,0.3055,
CX-3388,Duplicate Vendor Entry Created When Inviting Existing Current Vendor for ConnexUs Verify,rameshpr,2026-05-25T16:59:09.661+0530,2026-05-29T11:13:19.661+0530,VendotInvite,TRUE,fed419c0718b2279902142d609f5bc89d3869571,Connexus-inc/connexus-web-api,2026-06-09T12:06:05+05:30,AJAY DEV,Merge pull request #2064 from Connexus-inc/feat/vendor-invite-status-check,0.6064,6,0.0,0.0,0.0,0.0,,0.3032,
CX-3388,Duplicate Vendor Entry Created When Inviting Existing Current Vendor for ConnexUs Verify,rameshpr,2026-05-25T16:59:09.661+0530,2026-05-29T11:13:19.661+0530,VendotInvite,TRUE,d0ff603112d98521900981e1afe6bf4b911fe256,Connexus-inc/connexus-web-client,2026-06-19T14:28:32+05:30,varunw92,Merge pull request #2180 from Connexus-inc/fix/update-business-verified,0.6018,7,0.0,0.0,0.0,0.0,,0.3009,
CX-3388,Duplicate Vendor Entry Created When Inviting Existing Current Vendor for ConnexUs Verify,rameshpr,2026-05-25T16:59:09.661+0530,2026-05-29T11:13:19.661+0530,VendotInvite,TRUE,56abb80a1065bf214c8fa325157cf6235261803e,Connexus-inc/connexus-web-client,2026-05-29T17:47:44+05:30,varunw92,Merge pull request #2109 from Connexus-inc/fix/vendor-invite-fixes,0.6008,8,0.0,0.0,0.0,0.0,,0.3004,
CX-3389,Preferred Vendors Not Displayed in Client Vendor Module,Vysakh R J,2026-05-25T17:08:39.329+0530,2026-06-01T12:59:27.167+0530,VendorRegistration,,88a16ff2b384433abba951b8b3e04545299331eb,Connexus-inc/connexus-web-client,2026-01-27T22:34:47+05:30,varunw92,Merge pull request #1588 from Connexus-inc/vendor-to-profile-vendorview,0.5479,1,0.0,0.0,0.0,0.0,,0.2739,
CX-3389,Preferred Vendors Not Displayed in Client Vendor Module,Vysakh R J,2026-05-25T17:08:39.329+0530,2026-06-01T12:59:27.167+0530,VendorRegistration,,580b711b22ff8535132a5d40077c5eb4b6e22906,Connexus-inc/connexus-web-client,2026-05-13T21:05:58+05:30,Varun Wilson,fix: initial config,0.5416,2,0.0,0.0,0.0,0.0,,0.2708,
CX-3389,Preferred Vendors Not Displayed in Client Vendor Module,Vysakh R J,2026-05-25T17:08:39.329+0530,2026-06-01T12:59:27.167+0530,VendorRegistration,,bd82b678646d72a3e27b6374de11de443544115a,Connexus-inc/connexus-web-api,2026-06-10T14:01:02+05:30,Vysakh R J,docs(cleanup): add design for orphan client-vendor connection cleanup,0.533,3,0.0,0.0,0.0,0.0,,0.2665,
CX-3389,Preferred Vendors Not Displayed in Client Vendor Module,Vysakh R J,2026-05-25T17:08:39.329+0530,2026-06-01T12:59:27.167+0530,VendorRegistration,,c9ae6282cf8eda6133efe0de47aa1fa0a3c98cbd,Connexus-inc/connexus-web-api,2026-06-10T14:01:03+05:30,Vysakh R J,refactor(scripts): drop contracts and msa sources from client-vendor backfill,0.514,4,0.0,0.0,0.0,0.0,,0.257,
CX-3389,Preferred Vendors Not Displayed in Client Vendor Module,Vysakh R J,2026-05-25T17:08:39.329+0530,2026-06-01T12:59:27.167+0530,VendorRegistration,,3677acd1bfb76f55bb0e31a7a0481f5864943531,Connexus-inc/connexus-web-api,2026-06-02T15:47:44+05:30,Varun Wilson,feat: add conflict exception for incomplete vendor onboarding in ClientVendorsService,0.508,5,0.0,0.0,0.0,0.0,,0.254,
CX-3389,Preferred Vendors Not Displayed in Client Vendor Module,Vysakh R J,2026-05-25T17:08:39.329+0530,2026-06-01T12:59:27.167+0530,VendorRegistration,,e9dbd5b60c10152537afcadcbdc873a6ba9ceba2,Connexus-inc/connexus-web-api,2026-06-10T14:01:03+05:30,Vysakh R J,fix(contracts): stop creating client-vendor connections from contracts and MSA,0.494,6,0.0,0.0,0.0,0.0,,0.247,
CX-3389,Preferred Vendors Not Displayed in Client Vendor Module,Vysakh R J,2026-05-25T17:08:39.329+0530,2026-06-01T12:59:27.167+0530,VendorRegistration,,80579a7e33f261434c6d7bc6d166f806a79095d0,Connexus-inc/connexus-web-api,2026-02-04T09:53:59+05:30,Raoof,feat: import `VendorStatuses` from `@prisma/client` in the potential vendors service,0.4766,7,0.0,0.0,0.0,0.0,,0.2383,
CX-3389,Preferred Vendors Not Displayed in Client Vendor Module,Vysakh R J,2026-05-25T17:08:39.329+0530,2026-06-01T12:59:27.167+0530,VendorRegistration,,aa4ccf893853917dac96f41064019f3ed0735372,Connexus-inc/connexus-web-api,2026-04-24T16:54:09+05:30,ajaydev,fix: sender,0.4764,8,0.0,0.0,0.0,0.0,,0.2382,
CX-3390,Existing Vendor Listing Does Not Display Website and ZIP Code,rameshpr,2026-05-25T17:17:43.289+0530,2026-06-01T13:44:10.170+0530,VendorRegistration,TRUE,fb24be237344c91df9eb55b7035b0abff29f5a16,Connexus-inc/connexus-web-api,2026-06-09T12:04:47+05:30,AJAY DEV,Merge pull request #2017 from Connexus-inc/vendor-invitation-bugs,0.4818,1,0.0,0.0,0.0,0.0,,0.2409,
CX-3390,Existing Vendor Listing Does Not Display Website and ZIP Code,rameshpr,2026-05-25T17:17:43.289+0530,2026-06-01T13:44:10.170+0530,VendorRegistration,TRUE,88a16ff2b384433abba951b8b3e04545299331eb,Connexus-inc/connexus-web-client,2026-01-27T22:34:47+05:30,varunw92,Merge pull request #1588 from Connexus-inc/vendor-to-profile-vendorview,0.4713,2,0.0,0.0,0.0,0.0,,0.2356,
CX-3390,Existing Vendor Listing Does Not Display Website and ZIP Code,rameshpr,2026-05-25T17:17:43.289+0530,2026-06-01T13:44:10.170+0530,VendorRegistration,TRUE,ed27f0da31b0fdd32fb6e8c33b3713df588282f3,Connexus-inc/connexus-web-client,2026-05-27T18:55:05+05:30,Ramesh P R,fix: vendor invite bug fixes,0.4571,3,0.0,0.0,0.0,0.0,,0.2285,
CX-3390,Existing Vendor Listing Does Not Display Website and ZIP Code,rameshpr,2026-05-25T17:17:43.289+0530,2026-06-01T13:44:10.170+0530,VendorRegistration,TRUE,d9a26ad86ee71b28f2c4a67e9b75e263c8fb6a85,Connexus-inc/connexus-web-client,2026-06-11T15:50:29+05:30,varunw92,Merge pull request #2157 from Connexus-inc/fix/vendor-invite-fixes,0.4552,4,0.0,0.0,0.0,0.0,,0.2276,
CX-3390,Existing Vendor Listing Does Not Display Website and ZIP Code,rameshpr,2026-05-25T17:17:43.289+0530,2026-06-01T13:44:10.170+0530,VendorRegistration,TRUE,108d0cc02cfb3bd3598a67dd3d5d8ed498a3964c,Connexus-inc/connexus-web-client,2026-05-29T11:30:12+05:30,varunw92,Merge pull request #2104 from Connexus-inc/fix/vendor-invite-fixes,0.4325,5,0.0,0.0,0.0,0.0,,0.2162,
CX-3390,Existing Vendor Listing Does Not Display Website and ZIP Code,rameshpr,2026-05-25T17:17:43.289+0530,2026-06-01T13:44:10.170+0530,VendorRegistration,TRUE,fb584c608408ab4d9c603a4d270169f3591c433b,Connexus-inc/connexus-web-client,2026-06-01T17:40:25+05:30,varunw92,Merge pull request #2122 from Connexus-inc/fix/vendor-invite-fixes,0.4248,6,0.0,0.0,0.0,0.0,,0.2124,
CX-3390,Existing Vendor Listing Does Not Display Website and ZIP Code,rameshpr,2026-05-25T17:17:43.289+0530,2026-06-01T13:44:10.170+0530,VendorRegistration,TRUE,8f8ad96de5f26ad5df8c67b877cb362ec8cd28c5,Connexus-inc/connexus-web-client,2026-06-22T12:49:01+05:30,Ramesh P R,fix: vendor invite flow fixes,0.4225,7,0.0,0.0,0.0,0.0,,0.2112,
CX-3390,Existing Vendor Listing Does Not Display Website and ZIP Code,rameshpr,2026-05-25T17:17:43.289+0530,2026-06-01T13:44:10.170+0530,VendorRegistration,TRUE,bbed64fd797b1db5dbfc2ef58d665bfda1f6b118,Connexus-inc/connexus-web-client,2026-06-02T09:27:40+05:30,varunw92,Merge pull request #2124 from Connexus-inc/fix/vendor-invite-prefill,0.4221,8,0.0,0.0,0.0,0.0,,0.211,
CX-3391,Sort Option Missing for Service and States Serviced Columns in Vendors Listing Page,Shini,2026-05-25T17:38:41.358+0530,2026-05-27T11:13:06.233+0530,VendotInvite,,5dd16c832aa7fe6126e9ce6df8680a81ea73ce89,Connexus-inc/connexus-web-api,2026-06-24T14:16:38+05:30,Vysakh R J,fix: added sort and filter,0.5648,2,0.0,1.0,0.429,0.436,speculative,0.5004,TRUE
CX-3391,Sort Option Missing for Service and States Serviced Columns in Vendors Listing Page,Shini,2026-05-25T17:38:41.358+0530,2026-05-27T11:13:06.233+0530,VendotInvite,,f688ac12a0855540f14c27dfb8dbf35606f708ff,Connexus-inc/connexus-web-api,2026-05-19T15:59:04+05:30,Vysakh R J,feat: added vendor filter and sort,0.5357,3,0.0,1.0,0.375,0.425,speculative,0.4804,TRUE
CX-3391,Sort Option Missing for Service and States Serviced Columns in Vendors Listing Page,Shini,2026-05-25T17:38:41.358+0530,2026-05-27T11:13:06.233+0530,VendotInvite,,3d337fe71ad085b20ca2c79c076e98141bcf302e,Connexus-inc/connexus-web-client,2026-02-27T22:09:52+05:00,Tariq Shah,fix(cx2877cx2878): sorting is corrected for states served and on boarded by,0.5827,1,0.0,0.0,0.0,0.0,,0.2914,
CX-3391,Sort Option Missing for Service and States Serviced Columns in Vendors Listing Page,Shini,2026-05-25T17:38:41.358+0530,2026-05-27T11:13:06.233+0530,VendotInvite,,05eed81b93b7c197232baaaafd80b76424c796b2,Connexus-inc/connexus-web-api,2026-07-01T15:41:12+05:30,Varun Wilson,fix: add readinessStatus to vendor property responses and sorting fields,0.5342,4,0.0,0.0,0.0,0.0,,0.2671,
CX-3391,Sort Option Missing for Service and States Serviced Columns in Vendors Listing Page,Shini,2026-05-25T17:38:41.358+0530,2026-05-27T11:13:06.233+0530,VendotInvite,,8276e20e1833e40c7be7d4c06da4449b8e6c9263,Connexus-inc/connexus-web-client,2026-02-16T22:14:47+05:30,Varun Wilson,fix: deductables field made non sortable,0.5301,5,0.0,0.0,0.0,0.0,,0.265,
CX-3391,Sort Option Missing for Service and States Serviced Columns in Vendors Listing Page,Shini,2026-05-25T17:38:41.358+0530,2026-05-27T11:13:06.233+0530,VendotInvite,,a7c361529143bf2416acab17f0e762436b289681,Connexus-inc/connexus-web-client,2026-03-02T15:15:40+05:30,varunw92,Merge pull request #1787 from Connexus-inc/fixing-sort-onboradedby-statesserved,0.5234,6,0.0,0.0,0.0,0.0,,0.2617,
CX-3391,Sort Option Missing for Service and States Serviced Columns in Vendors Listing Page,Shini,2026-05-25T17:38:41.358+0530,2026-05-27T11:13:06.233+0530,VendotInvite,,ba070ddbfefa6d7cfd49ace63b1110deb980d3f5,Connexus-inc/connexus-web-client,2026-04-30T15:03:26+05:30,Ramesh P R,fix: added renewalPeriod sort,0.5104,7,0.0,0.0,0.0,0.0,,0.2552,
CX-3391,Sort Option Missing for Service and States Serviced Columns in Vendors Listing Page,Shini,2026-05-25T17:38:41.358+0530,2026-05-27T11:13:06.233+0530,VendotInvite,,fcf51fdf77383887d1cfebbaf87a941fe64a20ce,Connexus-inc/connexus-web-api,2026-02-05T22:00:15+05:00,Tariq Shah,fix(cx2489): changes suggested by basim,0.5041,8,0.0,0.0,0.0,0.0,,0.252,
CX-3392,Existing Vendor Invite – “Company Legal Name” editable and “Website” not auto-populating,rameshpr,2026-05-25T18:06:35.730+0530,2026-06-03T17:18:26.883+0530,VendorRegistration,TRUE,9207e67c8d244e0da4feab6958ce4e758fa28dab,Connexus-inc/connexus-web-api,2026-06-03T12:55:28+05:30,Varun Wilson,feat: add legal name validation to prevent duplicate vendor entries,0.5221,1,0.0,0.0,0.0,0.0,,0.2611,
CX-3392,Existing Vendor Invite – “Company Legal Name” editable and “Website” not auto-populating,rameshpr,2026-05-25T18:06:35.730+0530,2026-06-03T17:18:26.883+0530,VendorRegistration,TRUE,735260381e4038431df4bfac44c2d9a9b65171cf,Connexus-inc/connexus-web-api,2026-05-06T16:08:35+05:30,basimneoito,Merge pull request #1946 from Connexus-inc/fix/cx-3285-vendor-onbrd-updates,0.5197,2,0.0,0.0,0.0,0.0,,0.2598,
CX-3392,Existing Vendor Invite – “Company Legal Name” editable and “Website” not auto-populating,rameshpr,2026-05-25T18:06:35.730+0530,2026-06-03T17:18:26.883+0530,VendorRegistration,TRUE,9b7ea263ecfa58ebd8a4dd0dc53f24147d2e7e04,Connexus-inc/connexus-web-client,2026-03-17T10:16:37+05:30,Varun Wilson,fix: signing initial setup,0.5036,3,0.0,0.0,0.0,0.0,,0.2518,
CX-3392,Existing Vendor Invite – “Company Legal Name” editable and “Website” not auto-populating,rameshpr,2026-05-25T18:06:35.730+0530,2026-06-03T17:18:26.883+0530,VendorRegistration,TRUE,a527bb94c2b5bd690690e3cbe66bb7af19031c9d,Connexus-inc/connexus-web-client,2026-06-01T16:23:25+05:30,Ramesh P R,fix: bug fixes for vendor invite form fields,0.4721,4,0.0,0.0,0.0,0.0,,0.2361,
CX-3392,Existing Vendor Invite – “Company Legal Name” editable and “Website” not auto-populating,rameshpr,2026-05-25T18:06:35.730+0530,2026-06-03T17:18:26.883+0530,VendorRegistration,TRUE,edbb70b4390d20a28dbe13d956755b232c54eb03,Connexus-inc/connexus-web-api,2026-05-06T12:36:02+05:30,Varun Wilson,feat(vendor): update vendor registration to include website and enforce legal name requirement,0.4437,5,0.0,0.0,0.0,0.0,,0.2219,
CX-3392,Existing Vendor Invite – “Company Legal Name” editable and “Website” not auto-populating,rameshpr,2026-05-25T18:06:35.730+0530,2026-06-03T17:18:26.883+0530,VendorRegistration,TRUE,ed27f0da31b0fdd32fb6e8c33b3713df588282f3,Connexus-inc/connexus-web-client,2026-05-27T18:55:05+05:30,Ramesh P R,fix: vendor invite bug fixes,0.4366,6,0.0,0.0,0.0,0.0,,0.2183,
CX-3392,Existing Vendor Invite – “Company Legal Name” editable and “Website” not auto-populating,rameshpr,2026-05-25T18:06:35.730+0530,2026-06-03T17:18:26.883+0530,VendorRegistration,TRUE,fb584c608408ab4d9c603a4d270169f3591c433b,Connexus-inc/connexus-web-client,2026-06-01T17:40:25+05:30,varunw92,Merge pull request #2122 from Connexus-inc/fix/vendor-invite-fixes,0.4322,7,0.0,0.0,0.0,0.0,,0.2161,
CX-3392,Existing Vendor Invite – “Company Legal Name” editable and “Website” not auto-populating,rameshpr,2026-05-25T18:06:35.730+0530,2026-06-03T17:18:26.883+0530,VendorRegistration,TRUE,fb24be237344c91df9eb55b7035b0abff29f5a16,Connexus-inc/connexus-web-api,2026-06-09T12:04:47+05:30,AJAY DEV,Merge pull request #2017 from Connexus-inc/vendor-invitation-bugs,0.4311,8,0.0,0.0,0.0,0.0,,0.2155,
CX-3393,Inactive services are displayed in the Vendor Invite service dropdown,rameshpr,2026-05-25T18:11:18.326+0530,2026-06-01T13:52:02.809+0530,VendorRegistration,TRUE,ec9340085a17395bfa941b596f719a79c5e69189,Connexus-inc/connexus-web-api,2026-04-20T11:38:53+05:30,basimneoito,Merge pull request #1866 from Connexus-inc/fix-avoid-saving-to-inactive-services,0.5011,1,0.0,0.0,0.0,0.0,,0.2506,
CX-3393,Inactive services are displayed in the Vendor Invite service dropdown,rameshpr,2026-05-25T18:11:18.326+0530,2026-06-01T13:52:02.809+0530,VendorRegistration,TRUE,04ca6600606c4a8809fa7b0a65509651f82607ec,Connexus-inc/connexus-web-api,2026-06-24T15:30:53+05:30,basimneoito,Merge pull request #2114 from Connexus-inc/revert-2108-vendor-invite-status-exempt-flow,0.4655,2,0.0,0.0,0.0,0.0,,0.2328,
CX-3393,Inactive services are displayed in the Vendor Invite service dropdown,rameshpr,2026-05-25T18:11:18.326+0530,2026-06-01T13:52:02.809+0530,VendorRegistration,TRUE,3b2083ce47ca12785eeab3bf7bb59fa3e788f81a,Connexus-inc/connexus-web-api,2026-06-30T17:58:25+05:30,basimneoito,Merge pull request #2113 from Connexus-inc/vendor-invite-status-exempt-flow,0.4557,3,0.0,0.0,0.0,0.0,,0.2279,
CX-3393,Inactive services are displayed in the Vendor Invite service dropdown,rameshpr,2026-05-25T18:11:18.326+0530,2026-06-01T13:52:02.809+0530,VendorRegistration,TRUE,fe466184b6d9f7d121a352847b08cd4a5e39ddcc,Connexus-inc/connexus-web-api,2026-06-24T10:10:04+05:30,basimneoito,Merge pull request #2108 from Connexus-inc/vendor-invite-status-exempt-flow,0.4552,4,0.0,0.0,0.0,0.0,,0.2276,
CX-3393,Inactive services are displayed in the Vendor Invite service dropdown,rameshpr,2026-05-25T18:11:18.326+0530,2026-06-01T13:52:02.809+0530,VendorRegistration,TRUE,d42a7e7eceeb88a1c721ea362e2c6c2161a03701,Connexus-inc/connexus-web-api,2026-06-23T11:18:53+05:30,basimneoito,Merge pull request #2103 from Connexus-inc/vendor-invite-status-exempt-flow,0.4546,5,0.0,0.0,0.0,0.0,,0.2273,
CX-3393,Inactive services are displayed in the Vendor Invite service dropdown,rameshpr,2026-05-25T18:11:18.326+0530,2026-06-01T13:52:02.809+0530,VendorRegistration,TRUE,d9a26ad86ee71b28f2c4a67e9b75e263c8fb6a85,Connexus-inc/connexus-web-client,2026-06-11T15:50:29+05:30,varunw92,Merge pull request #2157 from Connexus-inc/fix/vendor-invite-fixes,0.4502,6,0.0,0.0,0.0,0.0,,0.2251,
